,user,enrolled,predicted_results
4293,25253,0,0
4294,95485,0,0
4295,224852,0,0
4296,275385,1,1
4297,145768,1,1
4298,283409,1,1
4299,17342,1,1
4300,34103,1,0
4301,176182,0,1
4302,284593,0,1
4303,190142,1,0
4304,169203,0,1
4305,86349,0,0
4306,246044,1,1
4307,174734,0,0
4308,269722,0,0
4309,210707,1,1
4310,306709,0,0
4311,146570,1,1
4312,148265,0,0
4313,228815,1,1
4314,85497,0,0
4315,124675,0,0
4316,21712,1,0
4317,18967,0,0
4318,173622,1,1
4319,221962,0,0
4320,136157,0,0
4321,131205,1,1
4322,269588,0,1
4323,224405,0,0
4324,15433,1,1
4325,197457,0,0
4326,363916,1,0
4327,326245,1,1
4328,347996,0,0
4329,178524,0,0
4330,203965,1,1
4331,30858,0,1
4332,160895,0,0
4333,139662,0,0
4334,301584,0,1
4335,267963,0,0
4336,45656,0,0
4337,329429,0,0
4338,56735,1,0
4339,149911,0,0
4340,229221,0,0
4341,55727,1,1
4342,324212,1,1
4343,358751,0,1
4344,268144,0,1
4345,10442,1,0
4346,360322,1,1
4347,331582,1,1
4348,227420,0,0
4349,57055,0,0
4350,28120,0,0
4351,51159,0,0
4352,320624,1,1
4353,195415,1,0
4354,255423,1,1
4355,345158,1,1
4356,48941,0,0
4357,245690,0,0
4358,119343,0,0
4359,357863,0,0
4360,178263,0,0
4361,206147,1,1
4362,334062,0,0
4363,309072,1,1
4364,52910,1,1
4365,368077,1,0
4366,80335,1,0
4367,164048,1,1
4368,31900,0,1
4369,232941,0,0
4370,116402,0,0
4371,233237,1,0
4372,129140,0,0
4373,121366,0,0
4374,30069,0,0
4375,194139,1,1
4376,347563,1,1
4377,215052,0,1
4378,271808,0,1
4379,196430,0,0
4380,343514,0,0
4381,305100,1,1
4382,80514,0,0
4383,133906,0,0
4384,103391,0,0
4385,9369,1,0
4386,271006,0,0
4387,18106,1,1
4388,246385,1,1
4389,2702,1,1
4390,88127,0,1
4391,335694,1,1
4392,33584,0,0
4393,133115,1,1
4394,279106,1,1
4395,85268,0,0
4396,50968,0,0
4397,287212,0,0
4398,72345,0,0
4399,356380,0,0
4400,1560,1,1
4401,1726,0,0
4402,172106,0,0
4403,137854,0,0
4404,243610,1,1
4405,230179,0,0
4406,53151,0,0
4407,42423,0,0
4408,359082,0,0
4409,157533,1,1
4410,115371,1,1
4411,240650,1,1
4412,180488,0,1
4413,15147,0,0
4414,239259,1,1
4415,187430,1,1
4416,342780,0,1
4417,300968,0,0
4418,368454,0,0
4419,113867,0,0
4420,153070,0,0
4421,24815,1,0
4422,235852,1,1
4423,48623,1,1
4424,350654,1,1
4425,358837,1,1
4426,191105,0,0
4427,48094,1,0
4428,264428,0,1
4429,99203,0,0
4430,22524,1,0
4431,342287,1,0
4432,240280,1,1
4433,133525,1,1
4434,184955,0,0
4435,337126,1,1
4436,294586,1,1
4437,194329,1,1
4438,256297,1,1
4439,64049,1,1
4440,275855,1,1
4441,175673,0,0
4442,307201,0,0
4443,303377,1,1
4444,367329,0,1
4445,155635,0,0
4446,83036,1,1
4447,184617,0,0
4448,211758,1,1
4449,175688,0,0
4450,291772,1,1
4451,341707,0,0
4452,280052,1,1
4453,326681,1,0
4454,150666,0,0
4455,354443,1,1
4456,191560,0,1
4457,348340,1,1
4458,355814,1,1
4459,139198,1,0
4460,283958,0,0
4461,256589,0,0
4462,240089,1,1
4463,43911,0,0
4464,142644,1,0
4465,31039,1,0
4466,219375,0,0
4467,213531,1,0
4468,84527,1,0
4469,246869,0,0
4470,1948,1,1
4471,182193,0,0
4472,289844,1,0
4473,118091,1,1
4474,223223,1,1
4475,247807,1,1
4476,204910,0,1
4477,365128,1,0
4478,101632,1,1
4479,3839,1,1
4480,189528,1,1
4481,334428,0,1
4482,89417,1,1
4483,107239,0,0
4484,348961,1,1
4485,204509,1,1
4486,288939,0,0
4487,43628,0,1
4488,52549,0,0
4489,44709,1,1
4490,5637,1,0
4491,202746,0,0
4492,287637,1,0
4493,47686,0,0
4494,168383,1,1
4495,4999,1,1
4496,335347,0,0
4497,200878,0,0
4498,237396,0,0
4499,287309,0,0
4500,216983,1,1
4501,199869,1,1
4502,268564,0,0
4503,349892,1,1
4504,31002,1,1
4505,43836,1,1
4506,164619,0,1
4507,44970,1,1
4508,172350,0,0
4509,239113,0,1
4510,234630,1,1
4511,23566,1,1
4512,212902,0,1
4513,107474,0,1
4514,186546,0,0
4515,117712,1,1
4516,297603,0,0
4517,114288,0,0
4518,118610,1,1
4519,160790,1,1
4520,177360,0,0
4521,368887,1,1
4522,97449,1,1
4523,320855,0,1
4524,205972,0,0
4525,319306,1,1
4526,132496,0,0
4527,37507,0,1
4528,175513,0,1
4529,232456,0,0
4530,129159,0,0
4531,215583,0,0
4532,336419,0,1
4533,355549,1,1
4534,188400,1,0
4535,276108,0,0
4536,238584,1,1
4537,21814,1,1
4538,7763,0,1
4539,360353,0,1
4540,132796,1,1
4541,200714,0,1
4542,180770,1,0
4543,343064,0,1
4544,69599,1,1
4545,152106,0,0
4546,60990,0,0
4547,233931,0,0
4548,344838,0,0
4549,187437,1,1
4550,281330,0,0
4551,22789,0,0
4552,151123,1,1
4553,350782,1,1
4554,147481,1,1
4555,288225,1,1
4556,138700,1,1
4557,12800,1,1
4558,371294,0,0
4559,230992,0,0
4560,194728,0,0
4561,257853,1,1
4562,366137,1,1
4563,99262,0,0
4564,18973,1,1
4565,101667,1,1
4566,161355,1,1
4567,357324,0,0
4568,270139,1,0
4569,353747,1,0
4570,309873,0,0
4571,110887,0,0
4572,57795,0,1
4573,190622,0,0
4574,284813,1,1
4575,260431,0,0
4576,366086,1,1
4577,4149,1,0
4578,93282,0,0
4579,75674,0,0
4580,20692,0,0
4581,91613,1,1
4582,364160,1,1
4583,9658,1,1
4584,366177,1,1
4585,214027,1,1
4586,71282,1,0
4587,299501,0,0
4588,197902,1,1
4589,123672,1,1
4590,213597,1,1
4591,241451,0,1
4592,259006,0,0
4593,80682,1,1
4594,201016,0,0
4595,116001,0,0
4596,371281,1,1
4597,253367,0,0
4598,288789,0,0
4599,142727,1,1
4600,217431,0,1
4601,271159,1,1
4602,114099,1,1
4603,77208,0,0
4604,350117,1,1
4605,305060,1,1
4606,136206,1,1
4607,193482,1,1
4608,168030,0,0
4609,267448,1,0
4610,280123,0,1
4611,245358,0,0
4612,260148,0,0
4613,267239,0,0
4614,214621,0,0
4615,348628,1,1
4616,277403,0,0
4617,139484,0,1
4618,154943,0,0
4619,86387,1,1
4620,316652,0,0
4621,207940,1,1
4622,221643,0,0
4623,179210,1,1
4624,269011,0,0
4625,97953,1,0
4626,353552,0,0
4627,12012,0,1
4628,303806,1,1
4629,64837,0,0
4630,325575,0,0
4631,205483,1,1
4632,337721,1,1
4633,36032,0,0
4634,27041,0,0
4635,297546,0,0
4636,29285,1,1
4637,97626,0,1
4638,231165,1,1
4639,250871,1,0
4640,223723,0,0
4641,28134,0,1
4642,72002,0,1
4643,173110,1,1
4644,51215,1,1
4645,362499,0,0
4646,164988,1,1
4647,302839,1,1
4648,300635,1,1
4649,62721,0,0
4650,353196,1,1
4651,56185,0,0
4652,343158,0,1
4653,45249,0,0
4654,59928,0,0
4655,245302,0,0
4656,28542,1,1
4657,67750,1,0
4658,157440,1,0
4659,22890,1,1
4660,348149,1,1
4661,284152,0,0
4662,231629,1,1
4663,316807,1,1
4664,338550,0,0
4665,72928,1,1
4666,322317,1,1
4667,29397,0,0
4668,196132,1,1
4669,315735,1,1
4670,291587,0,0
4671,68279,1,1
4672,291073,0,0
4673,126093,0,1
4674,266497,0,0
4675,360063,1,1
4676,165836,0,0
4677,206951,0,1
4678,310018,1,1
4679,299780,1,1
4680,11121,0,1
4681,50628,1,0
4682,12000,0,0
4683,264269,0,0
4684,346582,0,1
4685,239219,1,0
4686,343101,1,1
4687,172726,0,0
4688,197952,1,1
4689,154494,0,1
4690,181090,0,1
4691,169689,0,0
4692,97007,0,0
4693,34991,0,1
4694,284248,1,1
4695,366842,0,0
4696,42385,1,1
4697,322103,0,0
4698,75940,1,1
4699,222784,1,1
4700,29737,0,0
4701,31882,1,0
4702,270225,0,0
4703,181569,0,0
4704,330840,1,1
4705,97913,0,0
4706,332502,1,1
4707,294097,1,1
4708,316860,1,1
4709,98253,0,0
4710,210627,0,0
4711,155769,0,0
4712,158865,0,1
4713,318826,0,0
4714,242480,1,1
4715,373592,1,0
4716,357764,0,0
4717,313140,0,0
4718,354167,1,0
4719,38426,1,0
4720,48925,1,1
4721,242927,0,0
4722,80702,0,0
4723,198922,0,0
4724,66371,0,0
4725,371427,0,0
4726,236932,1,1
4727,1460,1,1
4728,356428,1,1
4729,318205,1,0
4730,20847,0,0
4731,184349,1,1
4732,255614,0,0
4733,236660,0,0
4734,358693,0,0
4735,247947,1,0
4736,107434,0,0
4737,244462,0,0
4738,356974,1,1
4739,342902,0,1
4740,176930,1,1
4741,141915,0,0
4742,190774,1,0
4743,122253,1,1
4744,237639,1,0
4745,114241,0,0
4746,80727,0,0
4747,150929,1,1
4748,229576,1,0
4749,135400,0,1
4750,296269,0,0
4751,337338,1,0
4752,369339,1,0
4753,54202,1,1
4754,163245,0,0
4755,12396,0,1
4756,187738,1,1
4757,94015,0,0
4758,85656,1,1
4759,368397,0,0
4760,347653,0,0
4761,123760,0,0
4762,103805,0,0
4763,204671,1,1
4764,148200,1,1
4765,118463,1,1
4766,14443,0,0
4767,281077,0,0
4768,3428,1,1
4769,97195,0,0
4770,22866,0,0
4771,185610,1,1
4772,24580,0,1
4773,317486,1,1
4774,66535,0,1
4775,341855,0,1
4776,248868,0,0
4777,6466,1,1
4778,191907,1,1
4779,205061,0,0
4780,87485,1,1
4781,91879,1,1
4782,317451,0,0
4783,297410,1,1
4784,358082,0,0
4785,230933,1,1
4786,7458,0,0
4787,285212,1,1
4788,165060,1,1
4789,342092,1,1
4790,191069,1,1
4791,280629,1,1
4792,203719,1,0
4793,177587,1,0
4794,341018,0,1
4795,267860,0,0
4796,2083,1,0
4797,54806,1,1
4798,43638,1,1
4799,89610,1,1
4800,13516,1,1
4801,338164,0,0
4802,135470,0,1
4803,247919,0,0
4804,152140,1,1
4805,96974,1,1
4806,190391,0,0
4807,220279,1,1
4808,176742,1,1
4809,133336,0,0
4810,193254,1,1
4811,102847,1,0
4812,30744,1,1
4813,7112,1,1
4814,146375,0,0
4815,216428,0,0
4816,353894,0,0
4817,49466,1,1
4818,272619,1,1
4819,107620,1,1
4820,168845,0,1
4821,6477,1,0
4822,190667,0,1
4823,122743,0,0
4824,44543,1,1
4825,58091,0,0
4826,217449,0,0
4827,79544,0,0
4828,295024,1,0
4829,17065,1,1
4830,72225,0,0
4831,183619,0,1
4832,164483,0,0
4833,94829,1,1
4834,252085,1,1
4835,113471,0,1
4836,192077,1,0
4837,221828,1,1
4838,174303,0,0
4839,85658,1,1
4840,52279,1,0
4841,22336,0,1
4842,190384,1,1
4843,273631,1,1
4844,64941,0,0
4845,217355,1,1
4846,332087,0,0
4847,85360,0,0
4848,147000,0,0
4849,367949,0,1
4850,330693,1,1
4851,204912,1,1
4852,80723,1,1
4853,273473,0,0
4854,159051,0,0
4855,155436,1,1
4856,185234,0,1
4857,306553,0,1
4858,353795,1,1
4859,217173,1,1
4860,358713,0,0
4861,153376,1,1
4862,136619,0,0
4863,227040,1,1
4864,92609,0,0
4865,204024,1,1
4866,315120,0,0
4867,58207,0,1
4868,149278,1,1
4869,207959,0,0
4870,194542,1,1
4871,344069,0,0
4872,309059,1,1
4873,1254,1,1
4874,313269,0,1
4875,342981,1,1
4876,230133,1,1
4877,368654,0,0
4878,221645,0,0
4879,73020,1,1
4880,367028,1,1
4881,207653,1,1
4882,249949,0,1
4883,253125,0,0
4884,237129,1,0
4885,63885,0,0
4886,168434,1,1
4887,257053,1,0
4888,291055,1,0
4889,55290,0,0
4890,149471,1,0
4891,371158,1,1
4892,189651,1,1
4893,274840,1,1
4894,297903,1,1
4895,131370,1,1
4896,344869,1,1
4897,223015,0,0
4898,274945,0,0
4899,261522,1,1
4900,124792,0,0
4901,304456,1,1
4902,362503,1,1
4903,91516,0,0
4904,114924,0,0
4905,9822,1,1
4906,49001,1,1
4907,350099,0,1
4908,69352,0,0
4909,225098,1,1
4910,291751,0,0
4911,99330,1,0
4912,36844,1,1
4913,24922,0,0
4914,47213,1,1
4915,353405,0,1
4916,186032,0,0
4917,324564,0,1
4918,367700,1,1
4919,229388,1,1
4920,76968,1,1
4921,172705,1,1
4922,71870,0,0
4923,213084,0,1
4924,315671,1,0
4925,35350,1,1
4926,30822,0,0
4927,267551,1,1
4928,248431,1,1
4929,257795,0,1
4930,324965,1,1
4931,110162,0,1
4932,239860,0,0
4933,213868,1,1
4934,74488,1,0
4935,301143,0,0
4936,161920,0,0
4937,213229,1,0
4938,279925,0,1
4939,207675,0,1
4940,101804,1,1
4941,305191,0,0
4942,316792,1,1
4943,156731,1,1
4944,148596,0,1
4945,312963,1,1
4946,205110,1,1
4947,77904,1,0
4948,154175,1,1
4949,345480,1,1
4950,251038,1,1
4951,48842,1,1
4952,42555,0,0
4953,259257,0,0
4954,93898,0,1
4955,346548,0,0
4956,59667,0,0
4957,108643,1,0
4958,40581,1,1
4959,295350,1,1
4960,64120,1,1
4961,54831,1,1
4962,250927,0,0
4963,152681,1,0
4964,255273,1,1
4965,113717,1,1
4966,117772,1,1
4967,314488,1,1
4968,98502,0,0
4969,11905,0,1
4970,12843,0,0
4971,200767,0,0
4972,367600,1,1
4973,286457,0,0
4974,183224,1,1
4975,95270,1,1
4976,120007,1,1
4977,1493,1,1
4978,235460,1,0
4979,152887,0,0
4980,71721,0,0
4981,103722,1,1
4982,264158,1,1
4983,89585,0,1
4984,348614,1,1
4985,177314,0,0
4986,213634,1,1
4987,116367,0,1
4988,12784,0,0
4989,327058,1,0
4990,284513,0,1
4991,349912,0,0
4992,23760,1,1
4993,339807,0,0
4994,45285,1,1
4995,49420,1,1
4996,340957,0,1
4997,63065,1,1
4998,3214,1,1
4999,173270,1,1
5000,53885,0,0
5001,296681,1,1
5002,327244,1,1
5003,348963,1,1
5004,365498,0,0
5005,75369,0,0
5006,306967,0,0
5007,325633,0,0
5008,81687,0,0
5009,108103,1,1
5010,223082,0,0
5011,38636,0,0
5012,234027,1,1
5013,184528,0,0
5014,9290,0,1
5015,343593,1,1
5016,154207,0,0
5017,364080,1,1
5018,288320,1,1
5019,196513,1,1
5020,360800,1,1
5021,180974,0,0
5022,215089,0,0
5023,263577,1,1
5024,91604,1,1
5025,215499,0,1
5026,229237,1,1
5027,249600,0,0
5028,233468,1,1
5029,191874,0,0
5030,337458,1,1
5031,204266,1,1
5032,357006,0,0
5033,166379,0,1
5034,306786,0,0
5035,311889,1,1
5036,218771,0,0
5037,14210,0,0
5038,91821,0,0
5039,288232,0,0
5040,209706,1,1
5041,99516,0,0
5042,33444,0,0
5043,237252,0,0
5044,120492,0,1
5045,278909,0,0
5046,62270,0,0
5047,238831,1,1
5048,57580,1,1
5049,326081,1,1
5050,130868,0,0
5051,333245,1,1
5052,231879,1,1
5053,252066,1,1
5054,152932,1,1
5055,223087,1,1
5056,307092,1,0
5057,96611,1,1
5058,190897,0,0
5059,177394,0,0
5060,60549,0,0
5061,293211,1,1
5062,295630,1,1
5063,368706,0,1
5064,126890,0,0
5065,99347,1,1
5066,185127,0,0
5067,58675,1,1
5068,21640,1,1
5069,370781,1,1
5070,246823,0,0
5071,178335,0,0
5072,298163,1,1
5073,325447,0,1
5074,343447,1,0
5075,255654,0,1
5076,224409,0,0
5077,117598,0,0
5078,115065,1,1
5079,40968,1,1
5080,252131,1,0
5081,234576,1,1
5082,82675,0,0
5083,355548,1,1
5084,290911,0,1
5085,370155,0,0
5086,357654,0,0
5087,250028,1,1
5088,276260,0,0
5089,372984,1,1
5090,234024,0,0
5091,29629,0,0
5092,183616,1,1
5093,198331,0,0
5094,41558,1,1
5095,318369,0,0
5096,275142,0,0
5097,339743,0,0
5098,340841,1,0
5099,349295,0,0
5100,357922,1,0
5101,151446,0,0
5102,63307,0,1
5103,44743,1,1
5104,45640,0,0
5105,140152,0,0
5106,284605,0,1
5107,216520,1,1
5108,291494,1,0
5109,26912,0,0
5110,328872,1,1
5111,138488,0,0
5112,161498,0,0
5113,251909,0,0
5114,154700,0,0
5115,25147,1,1
5116,92014,0,1
5117,159044,0,0
5118,3045,0,0
5119,243259,1,1
5120,173638,1,0
5121,13274,0,0
5122,259881,0,0
5123,95490,1,0
5124,247820,1,1
5125,288517,0,0
5126,210331,1,0
5127,145511,0,0
5128,67373,1,0
5129,115182,0,1
5130,94831,0,0
5131,74117,1,1
5132,248759,1,1
5133,144569,1,1
5134,182777,0,1
5135,32129,0,0
5136,13389,0,0
5137,153657,0,0
5138,358265,1,1
5139,93877,0,0
5140,301324,0,0
5141,233040,0,0
5142,63840,1,1
5143,206460,1,1
5144,66045,0,0
5145,181934,1,0
5146,348059,0,0
5147,4796,1,0
5148,63176,0,0
5149,327437,1,1
5150,33621,1,0
5151,44664,0,0
5152,189417,1,0
5153,197242,0,0
5154,269391,0,0
5155,372478,1,1
5156,163235,0,0
5157,294500,0,0
5158,31308,0,1
5159,336807,1,1
5160,298229,1,1
5161,339486,0,0
5162,221568,0,0
5163,268501,0,1
5164,349242,0,1
5165,107383,1,1
5166,326203,1,1
5167,92039,0,0
5168,276883,1,0
5169,146336,1,1
5170,191378,1,1
5171,260732,1,1
5172,346465,1,1
5173,205064,1,1
5174,103021,0,0
5175,176505,0,0
5176,13428,0,0
5177,153704,0,1
5178,336492,0,0
5179,121599,1,0
5180,319930,0,1
5181,283323,0,0
5182,323386,0,1
5183,179202,0,1
5184,188671,1,0
5185,220627,1,1
5186,367018,0,0
5187,258575,0,0
5188,10495,1,1
5189,3052,0,0
5190,224414,0,1
5191,17424,1,1
5192,127554,0,0
5193,260242,0,0
5194,147889,1,0
5195,190347,0,0
5196,343199,1,1
5197,342578,0,0
5198,249604,1,1
5199,358462,0,0
5200,327407,1,1
5201,151008,1,0
5202,218507,1,1
5203,185534,0,1
5204,111876,0,0
5205,294921,0,0
5206,329625,0,1
5207,353132,1,0
5208,94314,0,0
5209,24024,0,1
5210,283374,1,1
5211,69535,0,0
5212,195532,0,0
5213,347556,1,1
5214,47629,1,1
5215,206873,1,1
5216,140727,0,0
5217,103387,0,0
5218,182692,0,0
5219,246483,1,0
5220,163715,1,1
5221,260051,1,0
5222,359888,1,1
5223,208263,1,1
5224,237748,1,0
5225,315090,0,0
5226,12384,0,0
5227,305063,0,0
5228,124344,0,0
5229,153777,1,1
5230,337756,0,0
5231,128457,0,0
5232,63356,0,0
5233,352529,0,1
5234,181824,0,0
5235,365353,0,1
5236,118395,0,0
5237,83485,0,0
5238,253029,0,0
5239,28190,1,1
5240,368020,1,1
5241,157846,0,0
5242,209190,1,0
5243,242848,0,0
5244,351730,1,0
5245,208225,1,1
5246,251739,1,0
5247,52356,0,0
5248,259667,1,1
5249,29080,1,1
5250,247901,0,0
5251,357992,1,0
5252,286990,0,0
5253,77955,0,1
5254,206020,1,1
5255,264779,0,0
5256,306018,1,1
5257,340930,0,0
5258,735,0,0
5259,6705,0,1
5260,182188,1,1
5261,256251,0,0
5262,206719,0,0
5263,93381,0,0
5264,285538,0,1
5265,204976,1,0
5266,66861,0,0
5267,220137,0,0
5268,174162,0,0
5269,12219,1,1
5270,237498,0,0
5271,233906,0,0
5272,344802,0,1
5273,121437,0,0
5274,39552,1,0
5275,115728,0,0
5276,61096,0,1
5277,27008,0,0
5278,296721,0,0
5279,295021,0,1
5280,27315,0,0
5281,148799,0,0
5282,333573,0,0
5283,276003,1,1
5284,177150,0,0
5285,47063,0,0
5286,17732,1,1
5287,217829,1,1
5288,369679,0,0
5289,192612,1,1
5290,332105,0,1
5291,21664,0,0
5292,64230,0,0
5293,58334,0,0
5294,79181,1,1
5295,285730,1,1
5296,303140,0,0
5297,318030,1,1
5298,142962,0,0
5299,185890,1,0
5300,279844,1,0
5301,280790,1,0
5302,351107,0,1
5303,25181,0,0
5304,357667,1,1
5305,155306,0,1
5306,39746,1,1
5307,117297,1,0
5308,280404,0,0
5309,139863,0,1
5310,45520,0,1
5311,336254,1,1
5312,256988,1,1
5313,573,1,1
5314,159536,0,0
5315,77557,0,0
5316,88765,0,1
5317,271590,0,0
5318,363028,0,0
5319,74600,1,1
5320,14830,0,0
5321,141035,0,0
5322,309385,1,1
5323,29113,1,1
5324,4524,0,0
5325,2783,1,1
5326,98447,1,1
5327,347495,0,1
5328,27035,0,0
5329,322169,0,0
5330,35462,1,1
5331,149586,0,1
5332,83313,1,0
5333,211604,1,1
5334,176238,1,1
5335,32583,1,1
5336,129316,0,1
5337,190732,0,0
5338,251535,0,0
5339,198963,0,0
5340,125611,0,0
5341,225887,1,0
5342,318931,0,0
5343,327396,1,1
5344,21076,0,0
5345,73512,0,0
5346,17363,1,1
5347,355734,1,1
5348,363228,0,0
5349,191341,1,1
5350,355464,1,1
5351,217738,1,1
5352,111491,1,0
5353,330557,0,1
5354,20359,1,0
5355,219014,0,0
5356,311172,1,1
5357,324101,0,0
5358,221611,1,1
5359,17386,1,1
5360,307987,1,1
5361,261613,0,0
5362,130005,1,1
5363,98238,1,0
5364,207359,0,0
5365,237865,1,1
5366,343759,0,1
5367,21270,1,0
5368,175959,0,0
5369,124683,0,0
5370,96309,0,1
5371,7884,0,0
5372,122402,1,0
5373,238245,0,0
5374,97059,1,1
5375,56372,0,1
5376,7062,0,0
5377,47435,1,1
5378,93005,0,0
5379,366999,0,1
5380,196562,0,0
5381,215615,0,0
5382,207915,1,1
5383,170714,1,1
5384,14825,1,0
5385,158940,0,1
5386,13893,0,0
5387,369347,0,0
5388,189554,1,1
5389,204931,1,1
5390,362885,1,1
5391,291505,0,0
5392,260237,0,0
5393,165535,0,0
5394,10896,0,1
5395,258804,1,1
5396,343731,0,1
5397,16401,0,0
5398,113961,1,1
5399,183285,0,1
5400,272239,1,1
5401,205871,1,1
5402,182128,1,1
5403,368400,0,0
5404,299219,0,1
5405,355604,0,0
5406,181765,1,1
5407,279999,1,1
5408,187356,0,0
5409,38251,0,0
5410,10786,1,1
5411,116971,1,1
5412,209480,1,1
5413,11520,1,1
5414,274972,1,1
5415,103759,0,0
5416,73912,1,1
5417,188783,0,0
5418,200602,0,0
5419,310066,1,1
5420,223943,0,0
5421,256537,0,0
5422,216889,0,0
5423,339571,1,0
5424,120738,0,1
5425,343030,1,1
5426,311196,1,0
5427,165683,0,0
5428,268659,1,0
5429,339052,0,0
5430,16396,0,0
5431,225533,1,0
5432,122341,1,1
5433,320113,1,1
5434,2917,0,0
5435,259748,1,1
5436,192657,0,0
5437,134059,0,0
5438,56156,0,1
5439,160677,1,0
5440,74041,1,1
5441,31956,0,1
5442,160653,0,0
5443,76504,1,0
5444,268168,1,1
5445,94657,1,0
5446,136386,0,0
5447,343872,0,0
5448,135321,0,0
5449,325978,0,0
5450,112310,0,0
5451,54056,1,1
5452,347837,0,0
5453,148876,1,1
5454,344908,1,1
5455,139825,1,1
5456,351868,1,1
5457,118117,1,1
5458,191710,1,0
5459,305856,1,0
5460,262419,0,0
5461,268011,1,1
5462,41863,1,1
5463,366426,1,1
5464,305049,1,1
5465,5067,0,0
5466,236601,1,1
5467,329988,0,0
5468,140195,1,0
5469,255589,1,1
5470,4750,1,1
5471,68842,0,1
5472,186560,0,1
5473,285812,1,0
5474,220525,0,1
5475,20875,1,0
5476,48858,0,0
5477,243432,0,0
5478,110520,1,1
5479,263814,0,1
5480,142906,1,1
5481,3923,0,0
5482,39993,0,0
5483,90706,1,0
5484,306225,1,1
5485,129257,1,1
5486,250737,0,0
5487,347048,0,1
5488,194923,0,1
5489,139096,0,0
5490,190022,0,0
5491,212314,1,0
5492,330901,0,0
5493,128593,1,1
5494,50268,1,1
5495,338765,1,1
5496,235020,0,0
5497,118085,1,1
5498,266964,0,0
5499,93498,0,0
5500,206993,1,1
5501,17327,1,1
5502,113633,0,0
5503,215590,1,1
5504,323695,1,1
5505,321945,1,0
5506,214172,0,0
5507,363719,0,0
5508,149370,0,0
5509,198292,1,1
5510,289474,1,1
5511,365269,0,1
5512,102878,0,0
5513,133680,0,0
5514,302642,0,1
5515,197974,0,1
5516,203419,1,1
5517,127606,1,1
5518,153181,0,1
5519,142795,0,0
5520,310820,0,0
5521,22195,1,0
5522,213865,1,1
5523,217397,1,1
5524,85979,0,1
5525,146613,0,0
5526,161748,0,0
5527,322290,1,0
5528,366788,1,0
5529,26323,1,1
5530,193712,0,0
5531,136334,0,0
5532,23905,1,1
5533,151577,1,1
5534,172698,0,0
5535,239329,1,1
5536,324129,0,1
5537,105307,1,0
5538,196602,1,1
5539,161706,1,1
5540,61893,1,0
5541,182528,0,1
5542,211614,0,1
5543,360265,1,0
5544,67472,1,1
5545,248842,1,1
5546,304554,1,0
5547,356988,1,0
5548,360938,1,0
5549,311334,0,0
5550,42743,0,0
5551,349669,1,1
5552,269604,1,1
5553,351064,1,1
5554,190393,0,0
5555,46427,0,0
5556,6077,1,1
5557,210024,1,1
5558,365141,1,0
5559,260231,0,1
5560,79325,0,0
5561,134026,0,0
5562,60105,0,0
5563,141097,1,1
5564,145282,0,0
5565,370560,1,1
5566,112726,0,0
5567,184836,0,1
5568,261993,1,1
5569,160477,0,0
5570,204575,0,1
5571,221595,0,0
5572,52382,1,1
5573,202742,0,0
5574,138313,1,0
5575,181497,1,1
5576,89739,0,0
5577,211791,0,1
5578,171855,1,1
5579,48535,1,1
5580,261297,0,0
5581,99793,1,0
5582,87052,0,0
5583,34876,0,0
5584,200805,0,0
5585,106724,1,0
5586,293860,1,0
5587,250707,1,0
5588,144515,1,1
5589,87647,0,0
5590,168232,1,1
5591,221159,1,1
5592,133463,0,0
5593,373280,1,1
5594,253063,1,1
5595,340848,1,1
5596,241076,1,1
5597,282604,0,0
5598,47421,1,1
5599,61225,1,1
5600,178230,1,1
5601,38836,1,0
5602,32381,1,0
5603,169780,1,1
5604,147341,0,0
5605,57484,0,0
5606,339250,0,0
5607,300927,1,1
5608,235268,1,1
5609,202434,0,0
5610,282052,1,1
5611,237227,0,1
5612,315523,1,1
5613,268953,0,0
5614,253010,1,1
5615,273187,1,1
5616,290667,1,1
5617,173079,0,0
5618,106839,1,0
5619,81359,0,0
5620,286453,1,1
5621,144279,0,0
5622,131587,0,0
5623,204816,0,0
5624,62201,1,0
5625,153979,1,1
5626,270359,1,1
5627,365619,1,0
5628,38300,1,0
5629,176653,1,1
5630,291864,1,1
5631,311403,0,0
5632,169805,0,1
5633,307423,0,0
5634,82287,0,0
5635,49084,0,1
5636,221666,1,1
5637,42226,1,1
5638,121620,0,1
5639,226548,0,1
5640,132451,1,1
5641,90373,0,0
5642,87016,1,1
5643,279774,1,0
5644,165419,1,1
5645,137175,1,1
5646,171087,1,0
5647,269107,0,0
5648,67105,0,0
5649,8870,1,1
5650,126220,0,0
5651,233345,1,1
5652,130348,1,1
5653,268910,1,1
5654,2900,1,1
5655,214967,1,1
5656,185005,0,0
5657,287188,0,0
5658,165710,0,1
5659,260886,1,0
5660,10037,0,0
5661,231825,0,0
5662,365162,0,0
5663,250768,1,1
5664,62612,1,1
5665,223174,1,0
5666,340928,0,0
5667,256672,0,0
5668,284515,0,1
5669,286096,0,0
5670,157495,0,0
5671,371086,0,0
5672,118132,1,1
5673,128875,0,1
5674,58293,0,0
5675,90785,1,0
5676,20641,0,0
5677,65273,1,1
5678,368323,1,1
5679,293920,1,1
5680,209205,1,1
5681,35365,1,1
5682,196361,0,0
5683,253434,0,1
5684,4484,0,0
5685,158686,0,0
5686,10819,0,0
5687,80530,0,1
5688,95604,1,1
5689,504,1,1
5690,260901,1,1
